ano_mes,uasg,codigo_etapa,quantidade
2023-12-01,32400,105,28.0
2023-12-01,32400,414,640.0
2023-12-01,33100,101,5592.0
2023-12-01,33100,103,7464.0
2023-12-01,33100,105,200.0
2023-12-01,33100,414,260.0
2023-12-01,44030,101,4397.0
2023-12-01,44030,103,2273.0
2023-12-01,44030,105,257.0
2023-12-01,44030,414,117.0
2023-12-01,51209,101,718.0
2023-12-01,51209,102,38.0
2023-12-01,51209,103,569.0
2023-12-01,51209,104,54.0
2023-12-01,51210,101,808.0
2023-12-01,51210,102,1071.0
2023-12-01,51210,103,543.0
2023-12-01,51210,104,561.0
2023-12-01,51212,101,6592.0
2023-12-01,51212,103,3191.0
2023-12-01,51212,105,410.0
2023-12-01,51214,101,683.0
2023-12-01,51214,103,413.0
2023-12-01,52000,101,5599.0
2023-12-01,52000,103,1636.0
2023-12-01,52000,105,416.0
2023-12-01,52000,413,14.0
2023-12-01,52000,414,1261.0
2023-12-01,52100,101,16831.0
2023-12-01,52100,103,2777.0
2023-12-01,52100,105,826.0
2023-12-01,52100,414,777.0
2023-12-01,53000,101,4046.0
2023-12-01,53000,103,1834.0
2023-12-01,53000,105,475.0
2023-12-01,53000,414,392.0
2023-12-01,60000,101,2883.0
2023-12-01,60000,103,1188.0
2023-12-01,60000,105,36.0
2023-12-01,60000,414,108.0
2023-12-01,62000,101,2486.0
2023-12-01,62000,103,1090.0
2023-12-01,62000,105,25.0
2023-12-01,62000,414,126.0
2023-12-01,62000,417,29.0
2023-12-01,62200,101,11025.0
2023-12-01,62200,103,4931.0
2023-12-01,62200,105,95.0
2023-12-01,62200,414,320.0
2023-12-01,62300,101,18620.0
2023-12-01,62300,103,4413.0
2023-12-01,62300,105,387.0
2023-12-01,62300,107,38.0
2023-12-01,62300,414,196.0
2023-12-01,62300,415,79.0
2023-12-01,62400,101,33247.0
2023-12-01,62400,103,6257.0
2023-12-01,62400,105,1279.0
2023-12-01,62400,414,1284.0
2023-12-01,62400,417,139.0
2023-12-01,62500,101,2980.0
2023-12-01,62500,103,1427.0
2023-12-01,62500,105,7.0
2023-12-01,62500,414,9.0
2023-12-01,62500,417,4.0
2023-12-01,62600,101,21881.0
2023-12-01,62600,103,27921.0
2023-12-01,62600,105,233.0
2023-12-01,62600,414,1806.0
2023-12-01,64000,101,10096.0
2023-12-01,64000,103,2248.0
2023-12-01,64000,401,54.0
2023-12-01,64000,414,417.0
2023-12-01,65701,101,2904.0
2023-12-01,65701,103,1072.0
2023-12-01,65701,105,266.0
2023-12-01,65701,414,120.0
2023-12-01,65704,101,6718.0
2023-12-01,65704,103,1350.0
2023-12-01,65704,105,298.0
2023-12-01,65704,414,432.0
2023-12-01,65704,417,14.0
2023-12-01,65704,419,74.0
2023-12-01,65706,101,3419.0
2023-12-01,65706,103,2598.0
2023-12-01,65706,105,108.0
2023-12-01,65706,414,199.0
2023-12-01,65720,101,49294.0
2023-12-01,65720,103,14931.0
2023-12-01,65720,105,1705.0
2023-12-01,65720,201,607.0
2023-12-01,65720,203,444.0
2023-12-01,65720,413,20.0
2023-12-01,65720,414,2863.0
2023-12-01,65720,415,298.0
2023-12-01,65720,417,720.0
2023-12-01,65741,101,3429.0
2023-12-01,65741,103,1149.0
2023-12-01,65741,105,351.0
2023-12-01,65741,405,42.0
2023-12-01,65741,414,15.0
2023-12-01,67200,101,1920.0
2023-12-01,67200,103,827.0
2023-12-01,67200,105,28.0
2023-12-01,67200,401,265.0
2023-12-01,67200,414,129.0
2023-12-01,67200,417,30.0
2023-12-01,71000,101,5780.0
2023-12-01,71000,103,1372.0
2023-12-01,71000,105,155.0
2023-12-01,71000,414,335.0
2023-12-01,71000,417,201.0
2023-12-01,71100,101,3639.0
2023-12-01,71100,103,1325.0
2023-12-01,71100,407,26.0
2023-12-01,71100,414,195.0
2023-12-01,71210,101,2301.0
2023-12-01,71210,103,1511.0
2023-12-01,71210,105,70.0
2023-12-01,71210,414,70.0
2023-12-01,80000,101,10370.0
2023-12-01,80000,103,2568.0
2023-12-01,80000,105,20.0
2023-12-01,80000,414,600.0
2023-12-01,81000,101,11541.0
2023-12-01,81000,103,12088.0
2023-12-01,81000,414,1354.0
2023-12-01,81146,101,410.0
2023-12-01,81146,102,11.0
2023-12-01,81146,103,346.0
2023-12-01,81146,104,12.0
2023-12-01,81147,101,378.0
2023-12-01,81147,102,158.0
2023-12-01,81147,103,199.0
2023-12-01,81147,104,142.0
2023-12-01,81148,101,331.0
2023-12-01,81148,102,272.0
2023-12-01,81148,103,172.0
2023-12-01,81148,104,241.0
2023-12-01,81148,202,24.0
2023-12-01,81200,101,7234.0
2023-12-01,81200,103,18830.0
2023-12-01,81310,101,2886.0
2023-12-01,81310,103,1345.0
2023-12-01,81310,105,60.0
2023-12-01,81310,107,15.0
2023-12-01,81310,414,390.0
2023-12-01,81401,101,1600.0
2023-12-01,81401,103,1214.0
2023-12-01,81401,414,49.0
2023-12-01,81402,101,2532.0
2023-12-01,81402,103,3125.0
2023-12-01,81402,105,13.0
2023-12-01,81600,101,5009.0
2023-12-01,81600,103,5553.0
2023-12-01,81600,105,336.0
2023-12-01,81600,414,293.0
2023-12-01,82000,101,6791.0
2023-12-01,82000,103,5029.0
2023-12-01,82000,105,168.0
2023-12-01,82000,414,320.0
2023-12-01,82019,101,734.0
2023-12-01,82019,102,332.0
2023-12-01,82019,103,569.0
2023-12-01,82019,104,112.0
2023-12-01,82024,101,428.0
2023-12-01,82024,102,142.0
2023-12-01,82024,103,199.0
2023-12-01,82024,104,92.0
2023-12-01,82025,101,280.0
2023-12-01,82025,102,206.0
2023-12-01,82025,103,272.0
2023-12-01,82025,104,144.0
2023-12-01,82025,106,6.0
2023-12-01,82115,101,432.0
2023-12-01,82115,103,650.0
2023-12-01,82117,101,476.0
2023-12-01,82117,102,85.0
2023-12-01,82117,103,353.0
2023-12-01,82117,104,85.0
2023-12-01,82118,101,405.0
2023-12-01,82118,102,67.0
2023-12-01,82118,103,359.0
2023-12-01,82118,104,60.0
2023-12-01,82200,101,4683.0
2023-12-01,82200,103,6212.0
2023-12-01,82200,105,24.0
2023-12-01,82512,101,589.0
2023-12-01,82512,103,560.0
2023-12-01,82700,101,6501.0
2023-12-01,82700,103,3323.0
2023-12-01,82700,105,196.0
2023-12-01,82700,107,28.0
2023-12-01,82700,414,266.0
2023-12-01,83000,101,5101.0
2023-12-01,83000,103,2939.0
2023-12-01,83000,105,38.0
2023-12-01,83000,414,564.0
2023-12-01,83123,101,990.0
2023-12-01,83123,103,581.0
2023-12-01,83140,102,416.0
2023-12-01,83140,104,336.0
2023-12-01,83142,101,331.0
2023-12-01,83142,102,92.0
2023-12-01,83142,103,311.0
2023-12-01,83142,104,89.0
2023-12-01,83143,101,233.0
2023-12-01,83143,102,182.0
2023-12-01,83143,103,297.0
2023-12-01,83143,104,188.0
2023-12-01,83200,101,8074.0
2023-12-01,83200,103,7175.0
2023-12-01,83200,105,445.0
2023-12-01,83200,414,264.0
2023-12-01,83320,101,2026.0
2023-12-01,83320,103,1578.0
2023-12-01,83320,105,43.0
2023-12-01,83320,414,383.0
2023-12-01,83340,101,2022.0
2023-12-01,83340,103,2119.0
2023-12-01,83340,105,56.0
2023-12-01,83340,414,310.0
2023-12-01,83350,101,1046.0
2023-12-01,83350,103,1252.0
2023-12-01,83350,105,36.0
2023-12-01,83350,414,252.0
2023-12-01,83401,101,2135.0
2023-12-01,83401,103,1719.0
2023-12-01,83401,414,26.0
2023-12-01,83511,101,568.0
2023-12-01,83511,102,24.0
2023-12-01,83511,103,332.0
2023-12-01,83511,104,38.0
2023-12-01,83601,101,4851.0
2023-12-01,83601,103,4202.0
2023-12-01,83601,105,183.0
2023-12-01,83601,414,260.0
2023-12-01,83602,101,3827.0
2023-12-01,83602,103,5048.0
2023-12-01,83602,105,180.0
2023-12-01,83602,414,180.0
2023-12-01,83602,417,45.0
2023-12-01,83701,101,7783.0
2023-12-01,83701,103,4336.0
2023-12-01,83701,105,91.0
2023-12-01,83701,201,2.0
2023-12-01,83701,203,14.0
2023-12-01,83701,414,416.0
2023-12-01,83702,101,4859.0
2023-12-01,83702,103,2469.0
2023-12-01,83702,105,256.0
2023-12-01,83702,414,318.0
2023-12-01,83702,415,53.0
2023-12-01,83800,101,1938.0
2023-12-01,83800,103,5419.0
2023-12-01,83800,105,78.0
2023-12-01,83800,414,48.0
2023-12-01,84000,101,5511.0
2023-12-01,84000,103,3649.0
2023-12-01,84000,105,135.0
2023-12-01,84000,414,368.0
2023-12-01,84115,101,305.0
2023-12-01,84115,103,261.0
2023-12-01,84122,101,547.0
2023-12-01,84122,103,283.0
2023-12-01,84124,101,542.0
2023-12-01,84124,102,374.0
2023-12-01,84124,103,512.0
2023-12-01,84124,104,201.0
2023-12-01,84310,101,1846.0
2023-12-01,84310,103,1485.0
2023-12-01,84310,105,95.0
2023-12-01,84310,414,76.0
2023-12-01,84400,101,1430.0
2023-12-01,84400,103,1775.0
2023-12-01,84400,414,42.0
2023-12-01,84513,101,658.0
2023-12-01,84513,103,257.0
2023-12-01,84514,101,515.0
2023-12-01,84514,103,297.0
2023-12-01,84700,101,5870.0
2023-12-01,84700,103,4253.0
2023-12-01,84700,105,179.0
2023-12-01,84700,203,5.0
2023-12-01,84700,414,456.0
2023-12-01,84900,101,11116.0
2023-12-01,84900,103,3944.0
2023-12-01,84900,105,31.0
2023-12-01,84900,414,156.0
2023-12-01,85000,101,4904.0
2023-12-01,85000,103,2443.0
2023-12-01,85000,105,27.0
2023-12-01,85000,414,233.0
2023-12-01,85200,101,5066.0
2023-12-01,85200,103,5245.0
2023-12-01,85200,104,31.0
2023-12-01,85340,101,1470.0
2023-12-01,85340,103,1357.0
2023-12-01,85340,414,267.0
2023-12-01,85342,101,978.0
2023-12-01,85342,103,761.0
2023-12-01,85342,414,69.0
2023-12-01,85344,101,1664.0
2023-12-01,85344,103,1077.0
2023-12-01,85344,105,60.0
2023-12-01,85344,414,260.0
2023-12-01,85400,101,1104.0
2023-12-01,85400,103,657.0
2023-12-01,85511,101,296.0
2023-12-01,85511,102,36.0
2023-12-01,85511,103,145.0
2023-12-01,85511,104,27.0
2023-12-01,85600,101,3703.0
2023-12-01,85600,103,3360.0
2023-12-01,85600,105,102.0
2023-12-01,85600,414,399.0
2023-12-01,86800,101,3042.0
2023-12-01,86800,103,3420.0
2023-12-01,86800,105,179.0
2023-12-01,86800,414,102.0
2023-12-01,87310,101,964.0
2023-12-01,87310,103,663.0
2023-12-01,87310,414,34.0
2023-12-01,87400,101,1781.0
2023-12-01,87400,103,975.0
2023-12-01,87700,101,7779.0
2023-12-01,87700,103,2110.0
2023-12-01,87700,105,127.0
2023-12-01,87700,107,10.0
2023-12-01,87700,414,310.0
2023-12-01,87700,417,105.0
2023-12-01,87900,101,3968.0
2023-12-01,87900,103,9798.0
2023-12-01,87900,414,186.0
2023-12-01,88000,101,6054.0
2023-12-01,88000,103,3851.0
2023-12-01,88000,105,22.0
2023-12-01,88000,414,220.0
2023-12-01,88133,101,691.0
2023-12-01,88133,103,316.0
2023-12-01,88200,101,7071.0
2023-12-01,88200,103,10452.0
2023-12-01,88511,101,359.0
2023-12-01,88511,102,423.0
2023-12-01,88511,103,188.0
2023-12-01,88511,104,354.0
2023-12-01,89000,101,6904.0
2023-12-01,89000,103,2631.0
2023-12-01,89000,105,15.0
2023-12-01,89000,107,15.0
2023-12-01,89000,414,225.0
2023-12-01,89144,101,158.0
2023-12-01,89144,103,117.0
2023-12-01,89145,101,541.0
2023-12-01,89145,103,293.0
2023-12-01,89300,101,1773.0
2023-12-01,89300,103,981.0
2023-12-01,89300,414,63.0
2023-12-01,89330,101,1751.0
2023-12-01,89330,103,911.0
2023-12-01,89330,105,72.0
2023-12-01,89330,414,287.0
2023-12-01,89331,101,39.0
2023-12-01,89331,102,302.0
2023-12-01,89331,104,289.0
2023-12-01,91530,101,2690.0
2023-12-01,91530,103,510.0
2023-12-01,91530,105,62.0
2023-12-01,91613,101,3939.0
2023-12-01,91613,102,205.0
2023-12-01,91613,103,2663.0
2023-12-01,91613,104,183.0
2023-12-01,91619,101,1226.0
2023-12-01,91619,103,1310.0
2023-12-01,91624,101,2720.0
2023-12-01,91624,103,2953.0
2023-12-01,91665,101,2016.0
2023-12-01,91665,103,2310.0
2023-12-01,91901,101,9445.0
2023-12-01,91901,103,3286.0
2023-12-01,91901,414,151.0
2023-12-01,95180,101,15527.0
2023-12-01,95180,103,11721.0
2023-12-01,95180,414,39.0
2023-12-01,95380,101,4782.0
2023-12-01,95380,103,3807.0
2023-12-01,95380,104,45.0
2023-12-01,95400,101,7722.0
2023-12-01,95400,103,4880.0
2023-12-01,95500,101,6878.0
2023-12-01,95500,103,5162.0
2024-01-01,10100,101,2367.0
2024-01-01,10100,103,630.0
2024-01-01,10100,105,418.0
2024-01-01,10100,414,594.0
2024-01-01,11000,101,6010.0
2024-01-01,11000,103,1563.0
2024-01-01,11000,105,102.0
2024-01-01,11001,101,1789.0
2024-01-01,11001,103,544.0
2024-01-01,21000,101,5242.0
2024-01-01,21000,103,1710.0
2024-01-01,21000,105,357.0
2024-01-01,21000,414,1554.0
2024-01-01,21000,417,399.0
2024-01-01,31050,101,11601.0
2024-01-01,31050,103,5435.0
2024-01-01,31050,105,49.0
2024-01-01,32100,101,14180.0
2024-01-01,32100,103,16244.0
2024-01-01,32100,105,124.0
2024-01-01,32200,101,8958.0
2024-01-01,32200,103,5304.0
2024-01-01,32200,105,39.0
2024-01-01,32200,414,281.0
2024-01-01,32400,101,12706.0
2024-01-01,32400,103,3842.0
2024-01-01,32400,105,21.0
2024-01-01,32400,414,1009.0
2024-01-01,33100,101,5355.0
2024-01-01,33100,103,6579.0
2024-01-01,33100,105,155.0
2024-01-01,33100,414,286.0
2024-01-01,44030,101,4360.0
2024-01-01,44030,103,2343.0
2024-01-01,44030,105,305.0
2024-01-01,44030,414,210.0
2024-01-01,51209,101,802.0
2024-01-01,51209,103,534.0
2024-01-01,51210,101,1638.0
2024-01-01,51210,102,141.0
2024-01-01,51210,103,1063.0
2024-01-01,51210,104,84.0
2024-01-01,51212,101,6102.0
2024-01-01,51212,103,3147.0
2024-01-01,51212,105,347.0
2024-01-01,51212,414,316.0
2024-01-01,51214,101,568.0
2024-01-01,51214,103,370.0
2024-01-01,52000,101,5452.0
2024-01-01,52000,103,1707.0
2024-01-01,52000,105,623.0
2024-01-01,52000,413,20.0
2024-01-01,52000,414,1576.0
2024-01-01,52100,101,15584.0
2024-01-01,52100,103,2890.0
2024-01-01,52100,105,482.0
2024-01-01,52100,414,1260.0
2024-01-01,53000,101,3971.0
2024-01-01,53000,103,1824.0
2024-01-01,53000,105,460.0
2024-01-01,53000,414,547.0
2024-01-01,60000,101,2919.0
2024-01-01,60000,103,903.0
2024-01-01,60000,105,21.0
2024-01-01,60000,414,126.0
2024-01-01,62000,101,2297.0
2024-01-01,62000,103,1132.0
2024-01-01,62000,105,33.0
2024-01-01,62000,414,173.0
2024-01-01,62000,417,35.0
2024-01-01,62200,101,6820.0
2024-01-01,62200,103,4160.0
2024-01-01,62200,105,105.0
2024-01-01,62200,414,297.0
2024-01-01,62300,101,16286.0
2024-01-01,62300,103,4497.0
2024-01-01,62300,105,160.0
2024-01-01,62300,107,63.0
2024-01-01,62300,414,255.0
2024-01-01,62400,101,29662.0
2024-01-01,62400,103,5616.0
2024-01-01,62400,105,1302.0
2024-01-01,62400,414,1339.0
2024-01-01,62400,417,147.0
2024-01-01,62500,101,2867.0
2024-01-01,62500,103,1107.0
2024-01-01,62500,105,63.0
2024-01-01,62500,414,85.0
2024-01-01,62500,417,63.0
2024-01-01,62600,101,25180.0
2024-01-01,62600,103,67423.0
2024-01-01,62600,105,377.0
2024-01-01,62600,414,2913.0
2024-01-01,64000,101,10025.0
2024-01-01,64000,103,2267.0
2024-01-01,64000,401,105.0
2024-01-01,64000,414,749.0
2024-01-01,65701,101,2700.0
2024-01-01,65701,103,764.0
2024-01-01,65701,105,638.0
2024-01-01,65701,414,191.0
2024-01-01,65704,101,7073.0
2024-01-01,65704,103,1049.0
2024-01-01,65704,105,334.0
2024-01-01,65704,414,503.0
2024-01-01,65704,417,21.0
2024-01-01,65704,419,168.0
2024-01-01,65706,101,3276.0
2024-01-01,65706,103,2735.0
2024-01-01,65706,105,55.0
2024-01-01,65706,414,255.0
2024-01-01,65720,101,49544.0
2024-01-01,65720,103,16189.0
2024-01-01,65720,105,1433.0
2024-01-01,65720,201,658.0
2024-01-01,65720,203,387.0
2024-01-01,65720,413,22.0
2024-01-01,65720,414,3161.0
2024-01-01,65720,415,360.0
2024-01-01,65720,417,672.0
2024-01-01,65741,101,3448.0
2024-01-01,65741,103,1020.0
2024-01-01,65741,105,264.0
2024-01-01,65741,405,42.0
2024-01-01,67200,101,1939.0
2024-01-01,67200,103,987.0
2024-01-01,67200,105,30.0
2024-01-01,67200,401,399.0
2024-01-01,67200,414,213.0
2024-01-01,67200,417,30.0
2024-01-01,71000,101,5790.0
2024-01-01,71000,103,1524.0
2024-01-01,71000,105,169.0
2024-01-01,71000,414,475.0
2024-01-01,71000,417,319.0
2024-01-01,71100,101,3906.0
2024-01-01,71100,103,1480.0
2024-01-01,71100,105,349.0
2024-01-01,71100,414,406.0
2024-01-01,71210,101,2123.0
2024-01-01,71210,103,1678.0
2024-01-01,71210,105,105.0
2024-01-01,71210,414,105.0
2024-01-01,80000,101,10289.0
2024-01-01,80000,103,2371.0
2024-01-01,80000,105,22.0
2024-01-01,80000,414,660.0
2024-01-01,81000,101,12831.0
2024-01-01,81000,103,13904.0
2024-01-01,81000,105,316.0
2024-01-01,81000,414,1307.0
2024-01-01,81146,101,493.0
2024-01-01,81146,103,418.0
2024-01-01,81147,101,570.0
2024-01-01,81147,103,430.0
2024-01-01,81148,101,604.0
2024-01-01,81148,103,445.0
2024-01-01,81200,101,6768.0
2024-01-01,81200,103,18180.0
2024-01-01,81310,101,2898.0
2024-01-01,81310,103,1346.0
2024-01-01,81310,105,84.0
2024-01-01,81310,107,21.0
2024-01-01,81310,405,25.0
2024-01-01,81310,414,541.0
2024-01-01,81401,101,1531.0
2024-01-01,81401,103,1223.0
2024-01-01,81401,414,66.0
2024-01-01,81402,101,2712.0
2024-01-01,81402,103,3496.0
2024-01-01,81402,105,21.0
2024-01-01,81402,414,6.0
2024-01-01,81600,101,4851.0
2024-01-01,81600,103,5669.0
2024-01-01,81600,105,117.0
2024-01-01,81600,414,321.0
2024-01-01,82000,101,6776.0
2024-01-01,82000,103,5150.0
2024-01-01,82000,105,228.0
2024-01-01,82000,414,380.0
2024-01-01,82019,101,716.0
2024-01-01,82019,102,40.0
2024-01-01,82019,103,713.0
2024-01-01,82019,104,41.0
2024-01-01,82024,101,484.0
2024-01-01,82024,102,57.0
2024-01-01,82024,103,213.0
2024-01-01,82024,104,33.0
2024-01-01,82025,101,292.0
2024-01-01,82025,102,153.0
2024-01-01,82025,103,273.0
2024-01-01,82025,104,135.0
2024-01-01,82115,101,388.0
2024-01-01,82115,103,551.0
2024-01-01,82117,101,478.0
2024-01-01,82117,102,107.0
2024-01-01,82117,103,351.0
2024-01-01,82117,104,85.0
2024-01-01,82118,101,330.0
2024-01-01,82118,102,116.0
2024-01-01,82118,103,300.0
2024-01-01,82118,104,101.0
2024-01-01,82200,101,4267.0
2024-01-01,82200,103,4735.0
2024-01-01,82200,105,42.0
2024-01-01,82512,101,561.0
2024-01-01,82512,103,492.0
2024-01-01,82700,101,6216.0
2024-01-01,82700,103,3567.0
2024-01-01,82700,105,143.0
2024-01-01,82700,107,19.0
2024-01-01,82700,414,342.0
2024-01-01,83000,101,4990.0
2024-01-01,83000,103,3085.0
2024-01-01,83000,105,20.0
2024-01-01,83000,414,629.0
2024-01-01,83123,101,922.0
2024-01-01,83123,103,573.0
2024-01-01,83142,101,326.0
2024-01-01,83142,102,144.0
2024-01-01,83142,103,272.0
2024-01-01,83142,104,128.0
2024-01-01,83143,101,549.0
2024-01-01,83143,102,112.0
2024-01-01,83143,103,394.0
2024-01-01,83143,104,144.0
2024-01-01,83143,414,2.0
2024-01-01,83200,101,8224.0
2024-01-01,83200,103,7429.0
2024-01-01,83200,105,861.0
2024-01-01,83200,414,482.0
2024-01-01,83320,101,2041.0
2024-01-01,83320,103,1580.0
2024-01-01,83320,105,25.0
2024-01-01,83320,414,423.0
2024-01-01,83340,101,2185.0
2024-01-01,83340,103,2334.0
2024-01-01,83340,105,84.0
2024-01-01,83340,414,529.0
2024-01-01,83350,101,1174.0
2024-01-01,83350,103,1446.0
2024-01-01,83350,105,44.0
2024-01-01,83350,414,305.0
2024-01-01,83401,101,1991.0
2024-01-01,83401,103,1779.0
2024-01-01,83401,414,43.0
2024-01-01,83601,101,4687.0
2024-01-01,83601,103,2564.0
2024-01-01,83601,105,336.0
2024-01-01,83601,414,363.0
2024-01-01,83602,101,3777.0
2024-01-01,83602,103,5583.0
2024-01-01,83602,105,252.0
2024-01-01,83602,414,252.0
2024-01-01,83602,417,42.0
2024-01-01,83701,101,7405.0
2024-01-01,83701,103,4299.0
2024-01-01,83701,105,131.0
2024-01-01,83701,201,16.0
2024-01-01,83701,203,16.0
2024-01-01,83701,414,560.0
2024-01-01,83702,101,5249.0
2024-01-01,83702,103,2410.0
2024-01-01,83702,105,160.0
2024-01-01,83702,414,315.0
2024-01-01,83702,415,46.0
2024-01-01,83800,101,1033.0
2024-01-01,83800,103,5209.0
2024-01-01,84000,101,5752.0
2024-01-01,84000,103,3728.0
2024-01-01,84000,105,184.0
2024-01-01,84000,414,321.0
2024-01-01,84115,101,233.0
2024-01-01,84115,102,165.0
2024-01-01,84115,103,158.0
2024-01-01,84115,104,99.0
2024-01-01,84122,101,531.0
2024-01-01,84122,103,361.0
2024-01-01,84124,101,737.0
2024-01-01,84124,102,483.0
2024-01-01,84124,103,592.0
2024-01-01,84124,104,340.0
2024-01-01,84310,101,1477.0
2024-01-01,84310,103,1358.0
2024-01-01,84310,105,105.0
2024-01-01,84310,414,84.0
2024-01-01,84400,101,1401.0
2024-01-01,84400,103,1674.0
2024-01-01,84400,414,61.0
2024-01-01,84513,101,540.0
2024-01-01,84513,103,251.0
2024-01-01,84514,101,450.0
2024-01-01,84514,103,261.0
2024-01-01,84700,101,5664.0
2024-01-01,84700,103,4177.0
2024-01-01,84700,105,132.0
2024-01-01,84700,201,12.0
2024-01-01,84700,203,1.0
2024-01-01,84700,414,380.0
2024-01-01,84900,101,13816.0
2024-01-01,84900,103,3826.0
2024-01-01,84900,105,229.0
2024-01-01,84900,414,231.0
2024-01-01,85000,101,4825.0
2024-01-01,85000,103,2387.0
2024-01-01,85000,414,296.0
2024-01-01,85200,101,4897.0
2024-01-01,85200,103,4899.0
2024-01-01,85200,414,44.0
2024-01-01,85340,101,1457.0
2024-01-01,85340,103,1395.0
2024-01-01,85340,105,3.0
2024-01-01,85340,414,399.0
2024-01-01,85342,101,1009.0
2024-01-01,85342,103,824.0
2024-01-01,85342,414,118.0
2024-01-01,85344,101,1690.0
2024-01-01,85344,103,1065.0
2024-01-01,85344,105,69.0
2024-01-01,85344,414,286.0
2024-01-01,85400,101,1110.0
2024-01-01,85400,103,653.0
2024-01-01,85400,414,21.0
2024-01-01,85511,101,317.0
2024-01-01,85511,102,74.0
2024-01-01,85511,103,118.0
2024-01-01,85511,104,122.0
2024-01-01,85600,101,3589.0
2024-01-01,85600,103,1859.0
2024-01-01,85600,105,60.0
2024-01-01,85600,414,420.0
2024-01-01,86800,101,3071.0
2024-01-01,86800,103,3104.0
2024-01-01,87310,101,864.0
2024-01-01,87310,103,975.0
2024-01-01,87310,414,38.0
2024-01-01,87400,101,1763.0
2024-01-01,87400,103,1120.0
2024-01-01,87400,201,14.0
2024-01-01,87700,101,7780.0
2024-01-01,87700,103,2139.0
2024-01-01,87700,105,37.0
2024-01-01,87700,414,322.0
2024-01-01,87700,417,165.0
2024-01-01,87900,101,3804.0
2024-01-01,87900,103,3943.0
2024-01-01,87900,414,186.0
2024-01-01,88000,101,5786.0
2024-01-01,88000,103,3647.0
2024-01-01,88000,105,23.0
2024-01-01,88000,414,204.0
2024-01-01,88133,101,324.0
2024-01-01,88133,102,1122.0
2024-01-01,88133,103,238.0
2024-01-01,88133,104,792.0
2024-01-01,88200,101,6259.0
2024-01-01,88200,103,9787.0
2024-01-01,88511,101,168.0
2024-01-01,88511,102,447.0
2024-01-01,88511,103,117.0
2024-01-01,88511,104,366.0
2024-01-01,89000,101,6799.0
2024-01-01,89000,103,2633.0
2024-01-01,89000,105,21.0
2024-01-01,89000,107,21.0
2024-01-01,89000,414,315.0
2024-01-01,89144,101,416.0
2024-01-01,89144,103,342.0
2024-01-01,89145,101,494.0
2024-01-01,89145,103,306.0
2024-01-01,89300,101,1993.0
2024-01-01,89300,103,933.0
2024-01-01,89300,414,66.0
2024-01-01,89330,101,1969.0
2024-01-01,89330,103,875.0
2024-01-01,89330,105,17.0
2024-01-01,89330,405,48.0
2024-01-01,89330,414,251.0
2024-01-01,89331,101,41.0
2024-01-01,89331,102,300.0
2024-01-01,89331,104,231.0
2024-01-01,91530,101,2816.0
2024-01-01,91530,103,479.0
2024-01-01,91613,101,1156.0
2024-01-01,91613,102,3209.0
2024-01-01,91613,103,1178.0
2024-01-01,91613,104,2498.0
2024-01-01,91619,101,1793.0
2024-01-01,91619,103,2104.0
2024-01-01,91624,101,2540.0
2024-01-01,91624,103,2861.0
2024-01-01,91665,101,1738.0
2024-01-01,91665,103,2122.0
2024-01-01,91901,101,9351.0
2024-01-01,91901,103,2342.0
2024-01-01,91901,414,315.0
2024-01-01,95180,101,14713.0
2024-01-01,95180,103,10949.0
2024-01-01,95180,414,63.0
2024-01-01,95380,101,5013.0
2024-01-01,95380,103,3161.0
2024-01-01,95380,104,31.0
2024-01-01,95380,414,76.0
2024-01-01,95400,101,7525.0
2024-01-01,95400,103,5138.0
2024-01-01,95500,101,8486.0
2024-01-01,95500,103,5356.0
2024-02-01,10100,101,2254.0
2024-02-01,10100,103,578.0
2024-02-01,10100,105,380.0
2024-02-01,10100,414,540.0
2024-02-01,11000,101,5502.0
2024-02-01,11000,103,1538.0
2024-02-01,11001,101,1815.0
2024-02-01,11001,103,574.0
2024-02-01,21000,101,9249.0
2024-02-01,21000,103,1887.0
2024-02-01,21000,105,64.0
2024-02-01,21000,414,1124.0
2024-02-01,21000,417,229.0
2024-02-01,31050,101,10518.0
2024-02-01,31050,103,5588.0
2024-02-01,31050,105,17.0
2024-02-01,32100,101,14958.0
2024-02-01,32100,103,17534.0
2024-02-01,32100,414,435.0
2024-02-01,32200,101,8401.0
2024-02-01,32200,103,11992.0
2024-02-01,32200,105,17.0
2024-02-01,32200,414,265.0
2024-02-01,32400,101,14967.0
2024-02-01,32400,103,3862.0
2024-02-01,32400,105,17.0
2024-02-01,32400,414,473.0
2024-02-01,33100,101,5752.0
2024-02-01,33100,103,2529.0
2024-02-01,33100,105,98.0
2024-02-01,33100,414,182.0
2024-02-01,44030,101,3959.0
2024-02-01,44030,103,2093.0
2024-02-01,44030,414,160.0
2024-02-01,51209,101,374.0
2024-02-01,51209,102,395.0
2024-02-01,51209,103,245.0
2024-02-01,51209,104,297.0
2024-02-01,51210,101,803.0
2024-02-01,51210,102,852.0
2024-02-01,51210,103,487.0
2024-02-01,51210,104,518.0
2024-02-01,51212,101,5449.0
2024-02-01,51212,103,2713.0
2024-02-01,51212,105,32.0
2024-02-01,51212,414,234.0
2024-02-01,51214,101,674.0
2024-02-01,51214,103,392.0
2024-02-01,52000,101,5165.0
2024-02-01,52000,103,1743.0
2024-02-01,52000,105,16.0
2024-02-01,52000,413,16.0
2024-02-01,52000,414,1462.0
